city,town,road,,,
新竹縣,湖口鄉,湖中路,6,8,211
新竹縣,湖口鄉,湖新路,6,8,212
新竹縣,湖口鄉,貴州二街,6,8,213
新竹縣,湖口鄉,貴州三街,6,8,214
新竹縣,湖口鄉,貴州四街,6,8,215
新竹縣,湖口鄉,貴州街,6,8,216
新竹縣,湖口鄉,雅哥,6,8,217
新竹縣,湖口鄉,慈光,6,8,218
新竹縣,湖口鄉,慈光街,6,8,219
新竹縣,湖口鄉,新化街,6,8,220
新竹縣,湖口鄉,新生一路,6,8,221
新竹縣,湖口鄉,新生二路,6,8,222
新竹縣,湖口鄉,新生三路,6,8,223
新竹縣,湖口鄉,新生路,6,8,224
新竹縣,湖口鄉,新湖路,6,8,225
新竹縣,湖口鄉,新義路,6,8,226
新竹縣,湖口鄉,新興路,6,8,227
新竹縣,湖口鄉,溪北街,6,8,228
新竹縣,湖口鄉,溪南一街,6,8,229
新竹縣,湖口鄉,溪南二街,6,8,230
新竹縣,湖口鄉,溪南街,6,8,231
新竹縣,湖口鄉,瑞安街,6,8,232
新竹縣,湖口鄉,瑞祥街,6,8,233
新竹縣,湖口鄉,路三段,6,8,234
新竹縣,湖口鄉,達生一街,6,8,235
新竹縣,湖口鄉,達生七街,6,8,236
新竹縣,湖口鄉,達生九街,6,8,237
新竹縣,湖口鄉,達生二街,6,8,238
新竹縣,湖口鄉,達生八街,6,8,239
新竹縣,湖口鄉,達生三街,6,8,240
新竹縣,湖口鄉,達生五路,6,8,241
新竹縣,湖口鄉,達生六街,6,8,242
新竹縣,湖口鄉,達生路,6,8,243
新竹縣,湖口鄉,嘉興路一段,6,8,244
新竹縣,湖口鄉,嘉興路二段,6,8,245
新竹縣,湖口鄉,實踐路,6,8,246
新竹縣,湖口鄉,榮光一路,6,8,247
新竹縣,湖口鄉,榮光路,6,8,248
新竹縣,湖口鄉,漢陽路,6,8,249
新竹縣,湖口鄉,箕南窩,6,8,250
新竹縣,湖口鄉,綠野,6,8,251
新竹縣,湖口鄉,綠鄉,6,8,252
新竹縣,湖口鄉,維東一街,6,8,253
新竹縣,湖口鄉,維東二街,6,8,254
新竹縣,湖口鄉,維東八街,6,8,255
新竹縣,湖口鄉,維東十六街,6,8,256
新竹縣,湖口鄉,維東十街,6,8,257
新竹縣,湖口鄉,維東三路,6,8,258
新竹縣,湖口鄉,維東五街,6,8,259
新竹縣,湖口鄉,維東六街,6,8,260
新竹縣,湖口鄉,維東路,6,8,261
新竹縣,湖口鄉,鳳山崎,6,8,262
新竹縣,湖口鄉,鳳凰二街,6,8,263
新竹縣,湖口鄉,鳳凰三街,6,8,264
新竹縣,湖口鄉,鳳凰四街,6,8,265
新竹縣,湖口鄉,廣興街,6,8,266
新竹縣,湖口鄉,德和路,6,8,267
新竹縣,湖口鄉,德美路,6,8,268
新竹縣,湖口鄉,德盛,6,8,269
新竹縣,湖口鄉,德興北路,6,8,270
新竹縣,湖口鄉,德興路,6,8,271
新竹縣,湖口鄉,德豐路,6,8,272
新竹縣,湖口鄉,學府街,6,8,273
新竹縣,湖口鄉,興安街,6,8,274
新竹縣,湖口鄉,興華街,6,8,275
新竹縣,湖口鄉,錦州一街,6,8,276
新竹縣,湖口鄉,錦州二街,6,8,277
新竹縣,湖口鄉,錦州三街,6,8,278
新竹縣,湖口鄉,龍安街,6,8,279
新竹縣,湖口鄉,龍江街,6,8,280
新竹縣,湖口鄉,嶺尾,6,8,281
新竹縣,湖口鄉,糞箕窩,6,8,282
新竹縣,湖口鄉,廬江路,6,8,283
新竹縣,湖口鄉,蘭州一街,6,8,284
新竹縣,湖口鄉,蘭州二街,6,8,285
新竹縣,湖口鄉,蘭州三街,6,8,286
新竹縣,湖口鄉,蘭州四街,6,8,287
新竹縣,湖口鄉,蘭州南街,6,8,288
新竹縣,湖口鄉,蘭州街,6,8,289
新竹縣,湖口鄉,鐵騎路,6,8,290
新竹縣,湖口鄉,鳯凰二街,6,8,291
新竹縣,新埔鎮,九芎湖,6,9,1
新竹縣,新埔鎮,三聖路,6,9,2
新竹縣,新埔鎮,下枋寮,6,9,3
新竹縣,新埔鎮,下樟樹林,6,9,4
新竹縣,新埔鎮,上枋寮,6,9,5
新竹縣,新埔鎮,上樟路一段,6,9,6
新竹縣,新埔鎮,上樟樹林,6,9,7
新竹縣,新埔鎮,土地公埔,6,9,8
新竹縣,新埔鎮,大北坑,6,9,9
新竹縣,新埔鎮,大平窩,6,9,10
新竹縣,新埔鎮,大享路,6,9,11
新竹縣,新埔鎮,大坪,6,9,12
新竹縣,新埔鎮,大茅埔,6,9,13
新竹縣,新埔鎮,大魯閣路,6,9,14
新竹縣,新埔鎮,小茅埔,6,9,15
新竹縣,新埔鎮,中正路,6,9,16
新竹縣,新埔鎮,五分埔,6,9,17
新竹縣,新埔鎮,仁屋一街,6,9,18
新竹縣,新埔鎮,仁屋二街,6,9,19
新竹縣,新埔鎮,仁愛路,6,9,20
新竹縣,新埔鎮,內立,6,9,21
新竹縣,新埔鎮,內立坑街,6,9,22
新竹縣,新埔鎮,內思路,6,9,23
新竹縣,新埔鎮,文山一街,6,9,24
新竹縣,新埔鎮,文山二街,6,9,25
新竹縣,新埔鎮,文山八街,6,9,26
新竹縣,新埔鎮,文山六街,6,9,27
新竹縣,新埔鎮,文山路,6,9,28
新竹縣,新埔鎮,文山路亞東段,6,9,29
新竹縣,新埔鎮,文山路犂頭山段,6,9,30
新竹縣,新埔鎮,文化街,6,9,31
新竹縣,新埔鎮,文華路,6,9,32
新竹縣,新埔鎮,文德路,6,9,33
新竹縣,新埔鎮,文德路一段,6,9,34
新竹縣,新埔鎮,文德路二段,6,9,35
新竹縣,新埔鎮,文德路三段,6,9,36
新竹縣,新埔鎮,水汴頭,6,9,37
新竹縣,新埔鎮,北打鐵坑,6,9,38
新竹縣,新埔鎮,古賀街,6,9,39
新竹縣,新埔鎮,四座屋,6,9,40
新竹縣,新埔鎮,民生街,6,9,41
新竹縣,新埔鎮,田新,6,9,42
新竹縣,新埔鎮,田新七街,6,9,43
新竹縣,新埔鎮,田新二街,6,9,44
新竹縣,新埔鎮,田新十一街,6,9,45
新竹縣,新埔鎮,田新十二街,6,9,46
新竹縣,新埔鎮,田新十街,6,9,47
新竹縣,新埔鎮,田新三街,6,9,48
新竹縣,新埔鎮,田新五街,6,9,49
新竹縣,新埔鎮,田新六街,6,9,50
新竹縣,新埔鎮,田新路,6,9,51
新竹縣,新埔鎮,石坑街,6,9,52
新竹縣,新埔鎮,石門,6,9,53
新竹縣,新埔鎮,石頭坑,6,9,54
新竹縣,新埔鎮,仰德街,6,9,55
新竹縣,新埔鎮,安石街,6,9,56
新竹縣,新埔鎮,成功街,6,9,57
新竹縣,新埔鎮,百好街,6,9,58
新竹縣,新埔鎮,旱北路,6,9,59
新竹縣,新埔鎮,旱坑子,6,9,60
新竹縣,新埔鎮,旱坑路一段,6,9,61
新竹縣,新埔鎮,汶水坑,6,9,62
新竹縣,新埔鎮,育賢街,6,9,63
新竹縣,新埔鎮,和平街,6,9,64
新竹縣,新埔鎮,忠孝路,6,9,65
新竹縣,新埔鎮,東平路,6,9,66
新竹縣,新埔鎮,信義一街,6,9,67
新竹縣,新埔鎮,信義二街,6,9,68
新竹縣,新埔鎮,信義三街,6,9,69
新竹縣,新埔鎮,信義街,6,9,70
新竹縣,新埔鎮,南平路,6,9,71
新竹縣,新埔鎮,南打鐵坑,6,9,72
新竹縣,新埔鎮,泰陽一街,6,9,73
新竹縣,新埔鎮,泰陽二街,6,9,74
新竹縣,新埔鎮,泰陽街,6,9,75
新竹縣,新埔鎮,國校街,6,9,76
新竹縣,新埔鎮,第一市場,6,9,77
新竹縣,新埔鎮,第二市場,6,9,78
新竹縣,新埔鎮,鹿鳴坑,6,9,79
新竹縣,新埔鎮,壹山街,6,9,80
新竹縣,新埔鎮,進高路,6,9,81
新竹縣,新埔鎮,陽明街,6,9,82
新竹縣,新埔鎮,雲埔路,6,9,83
新竹縣,新埔鎮,雲夢街,6,9,84
新竹縣,新埔鎮,黃梨園,6,9,85
新竹縣,新埔鎮,新湖路,6,9,86
新竹縣,新埔鎮,新龍路,6,9,87
新竹縣,新埔鎮,新關路五埔段,6,9,88
新竹縣,新埔鎮,楊新路,6,9,89
新竹縣,新埔鎮,楊新路11,6,9,90
新竹縣,新埔鎮,楊新路一段,6,9,91
新竹縣,新埔鎮,楊新路二段,6,9,92
新竹縣,新埔鎮,照鏡,6,9,93
新竹縣,新埔鎮,義民路一段,6,9,94
新竹縣,新埔鎮,義民路二段,6,9,95
新竹縣,新埔鎮,義民路三段,6,9,96
新竹縣,新埔鎮,義民路―段,6,9,97
新竹縣,新埔鎮,載熙路,6,9,98
新竹縣,新埔鎮,福祿一街,6,9,99
新竹縣,新埔鎮,福祿二街,6,9,100
新竹縣,新埔鎮,福祿十街,6,9,101
新竹縣,新埔鎮,福祿三街,6,9,102
新竹縣,新埔鎮,福德街,6,9,103
新竹縣,新埔鎮,臺蓄街,6,9,104
新竹縣,新埔鎮,廣和路,6,9,105
新竹縣,新埔鎮,箭竹窩,6,9,106
新竹縣,新埔鎮,褒忠路,6,9,107
新竹縣,新埔鎮,環河路,6,9,108
新竹縣,新埔鎮,環南街,6,9,109
新竹縣,新埔鎮,關埔路,6,9,110
新竹縣,新埔鎮,關埔路內立段,6,9,111
新竹縣,新埔鎮,關埔路水車頭段,6,9,112
新竹縣,新埔鎮,關埔路雲東段,6,9,113
新竹縣,新埔鎮,寶鎮,6,9,114
新竹縣,新埔鎮,犂頭山,6,9,115
新竹縣,新豐鄉,十一股,6,10,1
新竹縣,新豐鄉,中崙,6,10,2
新竹縣,新豐鄉,中興路,6,10,3
新竹縣,新豐鄉,仁愛街,6,10,4
新竹縣,新豐鄉,文昌街,6,10,5
新竹縣,新豐鄉,文林街,6,10,6
新竹縣,新豐鄉,永寧街,6,10,7
新竹縣,新豐鄉,光明街,6,10,8
新竹縣,新豐鄉,成德街,6,10,9
新竹縣,新豐鄉,池府路,6,10,10
新竹縣,新豐鄉,自立街,6,10,11
新竹縣,新豐鄉,自強街,6,10,12
新竹縣,新豐鄉,至善巷,6,10,13
新竹縣,新豐鄉,坑子口,6,10,14
新竹縣,新豐鄉,孝一街,6,10,15
新竹縣,新豐鄉,孝二街,6,10,16
新竹縣,新豐鄉,孝三街,6,10,17
新竹縣,新豐鄉,孝五街,6,10,18
新竹縣,新豐鄉,孝六街,6,10,19
新竹縣,新豐鄉,坪頂一街,6,10,20
新竹縣,新豐鄉,坪頂二街,6,10,21
新竹縣,新豐鄉,坪頂三街,6,10,22
新竹縣,新豐鄉,坡子頭,6,10,23
新竹縣,新豐鄉,尚仁街,6,10,24
新竹縣,新豐鄉,忠一街,6,10,25
新竹縣,新豐鄉,忠二街,6,10,26
新竹縣,新豐鄉,忠三街,6,10,27
新竹縣,新豐鄉,忠孝路,6,10,28
新竹縣,新豐鄉,忠信街,6,10,29
新竹縣,新豐鄉,明新二街,6,10,30
新竹縣,新豐鄉,明新街,6,10,31
新竹縣,新豐鄉,明德巷,6,10,32
新竹縣,新豐鄉,松明街,6,10,33
新竹縣,新豐鄉,松林街,6,10,34
新竹縣,新豐鄉,松柏林,6,10,35
新竹縣,新豐鄉,松柏街,6,10,36
新竹縣,新豐鄉,長春路,6,10,37
新竹縣,新豐鄉,青埔子,6,10,38
新竹縣,新豐鄉,信義街,6,10,39
新竹縣,新豐鄉,保康街,6,10,40
新竹縣,新豐鄉,保愛街,6,10,41
新竹縣,新豐鄉,建興路一段,6,10,42
新竹縣,新豐鄉,建興路二段,6,10,43
新竹縣,新豐鄉,後湖子,6,10,44
新竹縣,新豐鄉,紅毛,6,10,45
新竹縣,新豐鄉,茄苳路,6,10,46
新竹縣,新豐鄉,員山,6,10,47
新竹縣,新豐鄉,埔頂,6,10,48
新竹縣,新豐鄉,崁頭,6,10,49
新竹縣,新豐鄉,振興街,6,10,50
新竹縣,新豐鄉,泰安街,6,10,51
新竹縣,新豐鄉,康平街,6,10,52
新竹縣,新豐鄉,康和路,6,10,53
新竹縣,新豐鄉,康泰路,6,10,54
新竹縣,新豐鄉,康健街,6,10,55
新竹縣,新豐鄉,康福街,6,10,56
新竹縣,新豐鄉,康樂路一段,6,10,57
新竹縣,新豐鄉,莊敬街,6,10,58
新竹縣,新豐鄉,博學街,6,10,59
新竹縣,新豐鄉,復興街,6,10,60
新竹縣,新豐鄉,萃豐路,6,10,61
新竹縣,新豐鄉,圓山子,6,10,62
新竹縣,新豐鄉,新市路,6,10,63
新竹縣,新豐鄉,新民巷,6,10,64
新竹縣,新豐鄉,新庄子,6,10,65
新竹縣,新豐鄉,新庄路,6,10,66
新竹縣,新豐鄉,新和路,6,10,67
新竹縣,新豐鄉,新興路,6,10,68
新竹縣,新豐鄉,道化街,6,10,69
新竹縣,新豐鄉,榮華街,6,10,70
新竹縣,新豐鄉,榮豐街,6,10,71
新竹縣,新豐鄉,福陽一街,6,10,72
新竹縣,新豐鄉,福陽二街,6,10,73
新竹縣,新豐鄉,福陽三街,6,10,74
新竹縣,新豐鄉,福陽五街,6,10,75
新竹縣,新豐鄉,福陽六街,6,10,76
新竹縣,新豐鄉,福德街,6,10,77
新竹縣,新豐鄉,精工路,6,10,78
新竹縣,新豐鄉,鳳蓮街,6,10,79
新竹縣,新豐鄉,德昌街,6,10,80
新竹縣,新豐鄉,德源街,6,10,81
新竹縣,新豐鄉,潤泰街,6,10,82
新竹縣,新豐鄉,學府街,6,10,83
新竹縣,橫山鄉,九讚頭,6,11,1
新竹縣,橫山鄉,八十分,6,11,2
新竹縣,橫山鄉,十分寮,6,11,3
新竹縣,橫山鄉,大山背,6,11,4
新竹縣,橫山鄉,大平地,6,11,5
新竹縣,橫山鄉,大同路,6,11,6
新竹縣,橫山鄉,大肚,6,11,7
新竹縣,橫山鄉,中山街一段,6,11,8
新竹縣,橫山鄉,中山街二段,6,11,9
新竹縣,橫山鄉,中正路,6,11,10
新竹縣,橫山鄉,中華街,6,11,11
新竹縣,橫山鄉,中豐路一段,6,11,12
新竹縣,橫山鄉,中豐路二段,6,11,13
新竹縣,橫山鄉,中豐路三段,6,11,14
新竹縣,橫山鄉,仁愛街,6,11,15
新竹縣,橫山鄉,內灣,6,11,16
新竹縣,橫山鄉,太平地,6,11,17
新竹縣,橫山鄉,巨群街,6,11,18
新竹縣,橫山鄉,永昌街,6,11,19
新竹縣,橫山鄉,田洋街,6,11,20
新竹縣,橫山鄉,田寮坑,6,11,21
新竹縣,橫山鄉,田寮村,6,11,22
新竹縣,橫山鄉,白石湖,6,11,23
新竹縣,橫山鄉,光復路,6,11,24
新竹縣,橫山鄉,尖筆窩,6,11,25
新竹縣,橫山鄉,沙坑,6,11,26
新竹縣,橫山鄉,沙坑街,6,11,27
新竹縣,橫山鄉,和平街,6,11,28
新竹縣,橫山鄉,忠孝街,6,11,29
新竹縣,橫山鄉,油羅,6,11,30
新竹縣,橫山鄉,治安街,6,11,31
新竹縣,橫山鄉,信義街,6,11,32
新竹縣,橫山鄉,展宇美村,6,11,33
新竹縣,橫山鄉,站前街,6,11,34
新竹縣,橫山鄉,馬福,6,11,35
新竹縣,橫山鄉,粗坑,6,11,36
新竹縣,橫山鄉,富貴家園,6,11,37
新竹縣,橫山鄉,富貴新村,6,11,38
新竹縣,橫山鄉,新庄子,6,11,39
新竹縣,橫山鄉,新庄街,6,11,40
新竹縣,橫山鄉,新興街,6,11,41
新竹縣,橫山鄉,蔗廍,6,11,42
新竹縣,橫山鄉,橫山,6,11,43
新竹縣,橫山鄉,橫山街一段,6,11,44
新竹縣,橫山鄉,橫山街二段,6,11,45
新竹縣,橫山鄉,頭分林,6,11,46
新竹縣,橫山鄉,頭份林,6,11,47
新竹縣,橫山鄉,龍庭大地,6,11,48
新竹縣,橫山鄉,薯園,6,11,49
新竹縣,橫山鄉,矺子,6,11,50
新竹縣,橫山鄉,横山,6,11,51
新竹縣,橫山鄉,横山街一段,6,11,52
新竹縣,橫山鄉,横山街二段,6,11,53
新竹縣,關西鎮,{苧}子園,6,12,1
新竹縣,關西鎮,七寮,6,12,2
新竹縣,關西鎮,八寮,6,12,3
新竹縣,關西鎮,十六張,6,12,4
新竹縣,關西鎮,十六張56巷,6,12,5
新竹縣,關西鎮,十股,6,12,6
新竹縣,關西鎮,十寮,6,12,7
新竹縣,關西鎮,三民街,6,12,8
新竹縣,關西鎮,下三屯,6,12,9
新竹縣,關西鎮,下南片,6,12,10
新竹縣,關西鎮,下橫坑,6,12,11
新竹縣,關西鎮,下横坑,6,12,12
新竹縣,關西鎮,上三屯,6,12,13
新竹縣,關西鎮,上南,6,12,14
新竹縣,關西鎮,上南片,6,12,15
新竹縣,關西鎮,上橫坑,6,12,16
新竹縣,關西鎮,大仁街,6,12,17
新竹縣,關西鎮,大同路,6,12,18
新竹縣,關西鎮,大竹坑,6,12,19
新竹縣,關西鎮,大旱坑,6,12,20
新竹縣,關西鎮,大東坑,6,12,21
新竹縣,關西鎮,大信街,6,12,22
新竹縣,關西鎮,大義街,6,12,23
新竹縣,關西鎮,大德街,6,12,24
新竹縣,關西鎮,小東坑,6,12,25
新竹縣,關西鎮,中山東路,6,12,26
新竹縣,關西鎮,中山路,6,12,27
新竹縣,關西鎮,中央街,6,12,28
新竹縣,關西鎮,中正路,6,12,29
新竹縣,關西鎮,中興路,6,12,30
新竹縣,關西鎮,中豐新路,6,12,31
新竹縣,關西鎮,中豐路一段,6,12,32
新竹縣,關西鎮,中豐路二段,6,12,33
新竹縣,關西鎮,仁愛街,6,12,34
新竹縣,關西鎮,仁德街,6,12,35
新竹縣,關西鎮,六畜,6,12,36
新竹縣,關西鎮,文化街,6,12,37
新竹縣,關西鎮,水坑,6,12,38
新竹縣,關西鎮,牛欄河,6,12,39
新竹縣,關西鎮,北斗街,6,12,40
新竹縣,關西鎮,北平路,6,12,41
新竹縣,關西鎮,北門口,6,12,42
新竹縣,關西鎮,北門口光復新村一街,6,12,43
新竹縣,關西鎮,北門口光復新村二街,6,12,44
新竹縣,關西鎮,四寮,6,12,45
新竹縣,關西鎮,正義路,6,12,46
新竹縣,關西鎮,民享街,6,12,47
新竹縣,關西鎮,民族街,6,12,48
新竹縣,關西鎮,石岡子,6,12,49
新竹縣,關西鎮,石岡子243巷,6,12,50
新竹縣,關西鎮,石岡子329巷,6,12,51
新竹縣,關西鎮,石岡子566巷,6,12,52
新竹縣,關西鎮,石門,6,12,53
新竹縣,關西鎮,光明路,6,12,54
新竹縣,關西鎮,光復路,6,12,55
新竹縣,關西鎮,成功街,6,12,56
新竹縣,關西鎮,老社寮,6,12,57
新竹縣,關西鎮,老街,6,12,58
新竹縣,關西鎮,老焿寮,6,12,59
新竹縣,關西鎮,育賢街,6,12,60
新竹縣,關西鎮,赤柯山,6,12,61
新竹縣,關西鎮,坪林,6,12,62
新竹縣,關西鎮,店子岡,6,12,63
新竹縣,關西鎮,忠孝街,6,12,64
新竹縣,關西鎮,明德路,6,12,65
新竹縣,關西鎮,東山街,6,12,66
新竹縣,關西鎮,長安街,6,12,67
新竹縣,關西鎮,青山街,6,12,68
新竹縣,關西鎮,信義街,6,12,69
新竹縣,關西鎮,信義路,6,12,70
新竹縣,關西鎮,南坑,6,12,71
新竹縣,關西鎮,南京路,6,12,72
新竹縣,關西鎮,南門崁下,6,12,73
新竹縣,關西鎮,拱子溝,6,12,74
新竹縣,關西鎮,柑子樹下,6,12,75
新竹縣,關西鎮,苧子園,6,12,76
新竹縣,關西鎮,茅子埔,6,12,77
新竹縣,關西鎮,崁下,6,12,78
新竹縣,關西鎮,馬武督,6,12,79
新竹縣,關西鎮,高橋坑,6,12,80
新竹縣,關西鎮,深坑子,6,12,81
新竹縣,關西鎮,莒光街,6,12,82
新竹縣,關西鎮,博愛路,6,12,83
新竹縣,關西鎮,惠愛路,6,12,84
新竹縣,關西鎮,渡船頭,6,12,85
新竹縣,關西鎮,湖肚,6,12,86
新竹縣,關西鎮,新城,6,12,87
新竹縣,關西鎮,新德街,6,12,88
新竹縣,關西鎮,新龍路,6,12,89
新竹縣,關西鎮,暗潭,6,12,90
新竹縣,關西鎮,臺電新村,6,12,91
新竹縣,關西鎮,銘傳街,6,12,92
新竹縣,關西鎮,學前街,6,12,93
新竹縣,關西鎮,衡陽路,6,12,94
新竹縣,關西鎮,錦山,6,12,95
新竹縣,關西鎮,燥坑,6,12,96
新竹縣,關西鎮,糞箕窩,6,12,97
新竹縣,關西鎮,豐德街,6,12,98
新竹縣,關西鎮,豐德新村,6,12,99
新竹縣,關西鎮,湳湖,6,12,100
新竹縣,寶山鄉,二油路,6,13,1
新竹縣,寶山鄉,八股路,6,13,2
新竹縣,寶山鄉,力行三路,6,13,3
新竹縣,寶山鄉,三油一路,6,13,4
新竹縣,寶山鄉,三油二路,6,13,5
新竹縣,寶山鄉,三峰一路,6,13,6
新竹縣,寶山鄉,三峰二路,6,13,7
新竹縣,寶山鄉,三峰三路,6,13,8
新竹縣,寶山鄉,三峰路一段,6,13,9
新竹縣,寶山鄉,三峰路二段,6,13,10
新竹縣,寶山鄉,大坪一路,6,13,11
新竹縣,寶山鄉,大坪二街,6,13,12
新竹縣,寶山鄉,大坪三街,6,13,13
新竹縣,寶山鄉,大坪五街,6,13,14
新竹縣,寶山鄉,大坪路,6,13,15
新竹縣,寶山鄉,大崎一路,6,13,16
新竹縣,寶山鄉,大崎路,6,13,17
新竹縣,寶山鄉,大雅一街,6,13,18
新竹縣,寶山鄉,大雅二街,6,13,19
新竹縣,寶山鄉,大雅三街,6,13,20
新竹縣,寶山鄉,大雅路一段,6,13,21
新竹縣,寶山鄉,大雅路二段,6,13,22
新竹縣,寶山鄉,山仙路,6,13,23
新竹縣,寶山鄉,山湖一路,6,13,24
新竹縣,寶山鄉,山湖二路,6,13,25
新竹縣,寶山鄉,山湖路,6,13,26
新竹縣,寶山鄉,工業東九路,6,13,27
新竹縣,寶山鄉,五仙路一段,6,13,28
新竹縣,寶山鄉,五仙路二段,6,13,29
新竹縣,寶山鄉,五油路,6,13,30
新竹縣,寶山鄉,水仙路,6,13,31
新竹縣,寶山鄉,仙爺路,6,13,32
新竹縣,寶山鄉,北坑路,6,13,33
新竹縣,寶山鄉,吉林路,6,13,34
新竹縣,寶山鄉,尖山路,6,13,35
新竹縣,寶山鄉,有謙路,6,13,36
新竹縣,寶山鄉,竹安一路,6,13,37
新竹縣,寶山鄉,竹安二路,6,13,38
新竹縣,寶山鄉,竹安三路,6,13,39
新竹縣,寶山鄉,竹安路,6,13,40
新竹縣,寶山鄉,竹園路,6,13,41
新竹縣,寶山鄉,彤雲街,6,13,42
新竹縣,寶山鄉,明湖一街,6,13,43
新竹縣,寶山鄉,明湖二街,6,13,44
新竹縣,寶山鄉,明湖三街,6,13,45
新竹縣,寶山鄉,明湖五街,6,13,46
新竹縣,寶山鄉,明湖路,6,13,47
新竹縣,寶山鄉,東坑一路,6,13,48
新竹縣,寶山鄉,東坑二路,6,13,49
新竹縣,寶山鄉,東坑路,6,13,50
新竹縣,寶山鄉,東崎路,6,13,51
新竹縣,寶山鄉,油石路,6,13,52
新竹縣,寶山鄉,南興路,6,13,53
新竹縣,寶山鄉,洽水路,6,13,54
新竹縣,寶山鄉,研發二路,6,13,55
新竹縣,寶山鄉,研新一路,6,13,56
新竹縣,寶山鄉,科環路,6,13,57
新竹縣,寶山鄉,峰城一路,6,13,58
新竹縣,寶山鄉,峰城二路,6,13,59
新竹縣,寶山鄉,峰城路,6,13,60
新竹縣,寶山鄉,神達一路,6,13,61
新竹縣,寶山鄉,神達路,6,13,62
新竹縣,寶山鄉,深井一路,6,13,63
新竹縣,寶山鄉,深井二路,6,13,64
新竹縣,寶山鄉,深井三路,6,13,65
新竹縣,寶山鄉,深井五路,6,13,66
新竹縣,寶山鄉,深井路,6,13,67
新竹縣,寶山鄉,通學路,6,13,68
新竹縣,寶山鄉,創新一路,6,13,69
新竹縣,寶山鄉,創新二路,6,13,70
新竹縣,寶山鄉,園區二路,6,13,71
新竹縣,寶山鄉,園區三路,6,13,72
新竹縣,寶山鄉,嵩翠一路,6,13,73
新竹縣,寶山鄉,嵩翠路,6,13,74
新竹縣,寶山鄉,愛迪生路,6,13,75
新竹縣,寶山鄉,新東路,6,13,76
新竹縣,寶山鄉,新林一路,6,13,77
新竹縣,寶山鄉,新林路,6,13,78
新竹縣,寶山鄉,新珊一路,6,13,79
新竹縣,寶山鄉,新珊二路,6,13,80
新竹縣,寶山鄉,新珊路,6,13,81
新竹縣,寶山鄉,新峰路,6,13,82
新竹縣,寶山鄉,新湖路一段,6,13,83
新竹縣,寶山鄉,新湖路二段,6,13,84
新竹縣,寶山鄉,新湖路三段,6,13,85
新竹縣,寶山鄉,新湖路五段,6,13,86
新竹縣,寶山鄉,新湖路四段,6,13,87
新竹縣,寶山鄉,學府街,6,13,88
新竹縣,寶山鄉,館前路,6,13,89
新竹縣,寶山鄉,環北路,6,13,90
新竹縣,寶山鄉,環南路,6,13,91
新竹縣,寶山鄉,環湖一路,6,13,92
新竹縣,寶山鄉,環湖二路,6,13,93
新竹縣,寶山鄉,雙林一路,6,13,94
新竹縣,寶山鄉,雙林路一段,6,13,95
新竹縣,寶山鄉,雙林路二段,6,13,96
新竹縣,寶山鄉,雙園一街,6,13,97
新竹縣,寶山鄉,雙園二街,6,13,98
新竹縣,寶山鄉,雙園三街,6,13,99
新竹縣,寶山鄉,雙園路一段,6,13,100
新竹縣,寶山鄉,雙園路二段,6,13,101
新竹縣,寶山鄉,雙龍路,6,13,102
新竹縣,寶山鄉,雙豐一街,6,13,103
新竹縣,寶山鄉,雙豐二街,6,13,104
新竹縣,寶山鄉,雙豐路,6,13,105
新竹縣,寶山鄉,寶山一街,6,13,106
新竹縣,寶山鄉,寶山七街,6,13,107
新竹縣,寶山鄉,寶山二街,6,13,108
新竹縣,寶山鄉,寶山八街,6,13,109
新竹縣,寶山鄉,寶山十二街,6,13,110
新竹縣,寶山鄉,寶山十六街,6,13,111
新竹縣,寶山鄉,寶山十街,6,13,112
新竹縣,寶山鄉,寶山三街,6,13,113
新竹縣,寶山鄉,寶山五街,6,13,114
新竹縣,寶山鄉,寶山六街,6,13,115
新竹縣,寶山鄉,寶山路一段,6,13,116
新竹縣,寶山鄉,寶山路二段,6,13,117
新竹縣,寶山鄉,寶斗路,6,13,118
新竹縣,寶山鄉,寶峰一路,6,13,119
新竹縣,寶山鄉,寶峰路,6,13,120
新竹縣,寶山鄉,寶深一路,6,13,121
新竹縣,寶山鄉,寶深路,6,13,122
新竹縣,寶山鄉,寶新一街,6,13,123
新竹縣,寶山鄉,寶新二街,6,13,124
新竹縣,寶山鄉,寶新三街,6,13,125
新竹縣,寶山鄉,寶新五街,6,13,126
新竹縣,寶山鄉,寶新六街,6,13,127
新竹縣,寶山鄉,寶新路一段,6,13,128
新竹縣,寶山鄉,寶新路二段,6,13,129
新竹縣,寶山鄉,寶新路三段,6,13,130
新竹縣,寶山鄉,湳坑一街,6,13,131
新竹縣,寶山鄉,湳坑二街,6,13,132
新竹縣,寶山鄉,湳坑三街,6,13,133
新竹縣,寶山鄉,湳坑路一段,6,13,134
新竹縣,寶山鄉,湳坑路二段,6,13,135
